Well_ID,Date,"Cumulative Gas Production, ft3","Cumulative Oil Production, BBL","Cumulative Water Production, BBL"
34,2022-Aug-01 00:00:00,34775105536,27381974,1320099
34,2022-Sep-01 00:00:00,35710672896,28118640,1363382.875
34,2022-Oct-01 00:00:00,36608958464,28825952,1405328.375
34,2022-Nov-01 00:00:00,37530214400,29551350,1448744
34,2022-Dec-01 00:00:00,38415224832,30248208,1490834.375
34,2023-Jan-01 00:00:00,39323754496,30963588,1534402.75
34,2023-Feb-01 00:00:00,40225673216,31673756,1578062.875
34,2023-Mar-01 00:00:00,41035091968,32311096,1617579.75
34,2023-Apr-01 00:00:00,41925271552,33012024,1661436.875
34,2023-May-01 00:00:00,42780819456,33685688,1703990.25
34,2023-Jun-01 00:00:00,43658735616,34376956,1748078.75
34,2023-Jul-01 00:00:00,44502478848,35041324,1790860.375
34,2023-Aug-01 00:00:00,45368479744,35723212,1835180
34,2023-Sep-01 00:00:00,46228918272,36400724,1879590.625
34,2023-Oct-01 00:00:00,47056474112,37052340,1922705.875
34,2023-Nov-01 00:00:00,47906463744,37721624,1967455.875
34,2023-Dec-01 00:00:00,48724189184,38365504,2010987
34,2024-Jan-01 00:00:00,49564315648,39027020,2056222.375
34,2024-Feb-01 00:00:00,50399703040,39684804,2101728
34,2024-Mar-01 00:00:00,51177046016,40296888,2144537.25
34,2024-Apr-01 00:00:00,52003778560,40947860,2190546
34,2024-May-01 00:00:00,52799860736,41574696,2235313.25
34,2024-Jun-01 00:00:00,53618569216,42219344,2281828
34,2024-Jul-01 00:00:00,54407233536,42840340,2327097.5
34,2024-Aug-01 00:00:00,55218597888,43479208,2374152.5
34,2024-Sep-01 00:00:00,56026456064,44115320,2421518.5
34,2024-Oct-01 00:00:00,56805044224,44728384,2467683.5
34,2024-Nov-01 00:00:00,57606438912,45359400,2515766.25
34,2024-Dec-01 00:00:00,58379096064,45967788,2562692
34,2025-Jan-01 00:00:00,59174617088,46594188,2611610.5
34,2025-Feb-01 00:00:00,59967328256,47218372,2660970.5
34,2025-Mar-01 00:00:00,60681035776,47780344,2705929.75
34,2025-Apr-01 00:00:00,61468704768,48400552,2756122
34,2025-May-01 00:00:00,62228578304,48998880,2805088.5
34,2025-Jun-01 00:00:00,63011266560,49615168,2856127.75
34,2025-Jul-01 00:00:00,63766212608,50209616,2905975.75
34,2025-Aug-01 00:00:00,64543858688,50821936,2957934.25
34,2025-Sep-01 00:00:00,65319100416,51432364,3010335
34,2025-Oct-01 00:00:00,66067136512,52021368,3061461
34,2025-Nov-01 00:00:00,66837905408,52628272,3114718.75
35,2019-Dec-01 00:00:00,0,0,0
35,2020-Jan-01 00:00:00,197878608,155809.9219,5011.94873
35,2020-Feb-01 00:00:00,1592065024,1253594.375,40784.74219
35,2020-Mar-01 00:00:00,2814243328,2215939.5,72867
35,2020-Apr-01 00:00:00,4065603840,3201263,106598.7422
35,2020-May-01 00:00:00,5229782016,4117938.75,139074.6094
35,2020-Jun-01 00:00:00,6389582336,5031167,172720.6719
35,2020-Jul-01 00:00:00,7473283072,5884475,205882.6875
35,2020-Aug-01 00:00:00,8555230720,6736402,241554.1094
35,2020-Sep-01 00:00:00,9605049344,7563032.5,277559.6875
35,2020-Oct-01 00:00:00,10593938432,8341683.5,312353.6563
35,2020-Nov-01 00:00:00,11590268928,9126196,348241.375
35,2020-Dec-01 00:00:00,12530750464,9866732,383088.6875
35,2021-Jan-01 00:00:00,13479283712,10613609,419384.0313
35,2021-Feb-01 00:00:00,14406392832,11343617,455768.5
35,2021-Mar-01 00:00:00,15227020288,11989780,488628.9063
35,2021-Apr-01 00:00:00,16117884928,12691248,524971.1875
35,2021-May-01 00:00:00,16963846144,13357359,560091.3125
35,2021-Jun-01 00:00:00,17822679040,14033606,596260.3125
35,2021-Jul-01 00:00:00,18640424960,14677500,631087.9375
35,2021-Aug-01 00:00:00,19472523264,15332694,666873.625
35,2021-Sep-01 00:00:00,20292470784,15978322,702463.3125
35,2021-Oct-01 00:00:00,21075130368,16594592,736771.8125
35,2021-Nov-01 00:00:00,21873315840,17223084,772169
35,2021-Dec-01 00:00:00,22636064768,17823676,806452.1875
35,2022-Jan-01 00:00:00,23414824960,18436870,841939.1875
35,2022-Feb-01 00:00:00,24184418304,19042850,877582.9375
35,2022-Mar-01 00:00:00,24871878656,19584158,910008.6875
35,2022-Apr-01 00:00:00,25625030656,20177190,946197.9375
35,2022-May-01 00:00:00,26346264576,20745088,981540.375
35,2022-Jun-01 00:00:00,27084062720,21326032,1018399.25
35,2022-Jul-01 00:00:00,27791241216,21882866,1054380.25
35,2022-Aug-01 00:00:00,28515835904,22453414,1091745.625
35,2022-Sep-01 00:00:00,29234749440,23019488,1129273.75
35,2022-Oct-01 00:00:00,29925371904,23563286,1165782.125
35,2022-Nov-01 00:00:00,30634080256,24121324,1203740.875
35,2022-Dec-01 00:00:00,31315310592,24657726,1240751
35,2023-Jan-01 00:00:00,32015001600,25208662,1279272.5
35,2023-Feb-01 00:00:00,32709494784,25755506,1318099
35,2023-Mar-01 00:00:00,33331822592,26245530,1353415.5
35,2023-Apr-01 00:00:00,34014595072,26783146,1392823.125
35,2023-May-01 00:00:00,34669244416,27298616,1431250.875
35,2023-Jun-01 00:00:00,35339587584,27826448,1471272
35,2023-Jul-01 00:00:00,35982692352,28332828,1510315.5
35,2023-Aug-01 00:00:00,36641640448,28851688,1551002.875
35,2023-Sep-01 00:00:00,37295419392,29366474,1591991.25
35,2023-Oct-01 00:00:00,37923741696,29861216,1631886.625
35,2023-Nov-01 00:00:00,38568747008,30369092,1673393.625
35,2023-Dec-01 00:00:00,39189086208,30857548,1713889.75
35,2024-Jan-01 00:00:00,39826374656,31359350,1756110.25
35,2024-Feb-01 00:00:00,40460124160,31858364,1798758.75
35,2024-Mar-01 00:00:00,41049956352,32322800,1839055.375
35,2024-Apr-01 00:00:00,41677385728,32816838,1882555
35,2024-May-01 00:00:00,42281676800,33292658,1925083.75
35,2024-Jun-01 00:00:00,42903285760,33782116,1969483.375
35,2024-Jul-01 00:00:00,43502034944,34253572,2012919.125
35,2024-Aug-01 00:00:00,44117950464,34738544,2058282.375
35,2024-Sep-01 00:00:00,44731158528,35221384,2104132.25
35,2024-Oct-01 00:00:00,45322084352,35686680,2148973.5
35,2024-Nov-01 00:00:00,45930217472,36165524,2195802.75
35,2024-Dec-01 00:00:00,46516412416,36627096,2241602
35,2025-Jan-01 00:00:00,47120003072,37102364,2289374.25
35,2025-Feb-01 00:00:00,47721730048,37576168,2337542.75
35,2025-Mar-01 00:00:00,48263675904,38002896,2381405.25
35,2025-Apr-01 00:00:00,48861978624,38473996,2430390.75
35,2025-May-01 00:00:00,49439354880,38928628,2478239.25
35,2025-Jun-01 00:00:00,50034368512,39397140,2528176.25
35,2025-Jul-01 00:00:00,50608709632,39849376,2577009.5
35,2025-Aug-01 00:00:00,51200745472,40315548,2628017
35,2025-Sep-01 00:00:00,51791405056,40780632,2679600.75
35,2025-Oct-01 00:00:00,52361756672,41229728,2730081.75
35,2025-Nov-01 00:00:00,52949848064,41692792,2782831.75
36,2019-Dec-01 00:00:00,0,0,0
36,2020-Jan-01 00:00:00,289997792,228344.7188,6920.05957
36,2020-Feb-01 00:00:00,2290454784,1803507.75,55547.92969
36,2020-Mar-01 00:00:00,4000842240,3150269.5,99870.99219
36,2020-Apr-01 00:00:00,5730151424,4511930,148218.9844
36,2020-May-01 00:00:00,7329635328,5771366,195607.4063
36,2020-Jun-01 00:00:00,8919703552,7023388.5,244897.3125
36,2020-Jul-01 00:00:00,10406609920,8194181,292556.5313
36,2020-Aug-01 00:00:00,11896461312,9367292,341525.1875
36,2020-Sep-01 00:00:00,13343278080,10506518,390278.125
36,2020-Oct-01 00:00:00,14705903616,11579453,437257.3438
36,2020-Nov-01 00:00:00,16078869504,12660527,485550.125
36,2020-Dec-01 00:00:00,17375916032,13681824,531996.875
36,2021-Jan-01 00:00:00,18686132224,14713490,579668.75
36,2021-Feb-01 00:00:00,19968210944,15723001,627054.875
36,2021-Mar-01 00:00:00,21104248832,16617519,669556.8125
36,2021-Apr-01 00:00:00,22338684928,17589514,716297.25
36,2021-May-01 00:00:00,23511908352,18513316,761251.25
36,2021-Jun-01 00:00:00,24703401984,19451496,807451.4375
36,2021-Jul-01 00:00:00,25837643776,20344602,851971.125
36,2021-Aug-01 00:00:00,26991345664,21253028,897815.3125
36,2021-Sep-01 00:00:00,28127717376,22147808,943500.75
36,2021-Oct-01 00:00:00,29212004352,23001578,987574.3125
36,2021-Nov-01 00:00:00,30317398016,23871966,1033009.375
36,2021-Dec-01 00:00:00,31373365248,24703436,1076926.5
36,2022-Jan-01 00:00:00,32451084288,25552034,1122294.25
36,2022-Feb-01 00:00:00,33515943936,26390508,1167680.5
36,2022-Mar-01 00:00:00,34467336192,27139632,1208692.75
36,2022-Apr-01 00:00:00,35509993472,27960624,1254124.375
36,2022-May-01 00:00:00,36508872704,28747144,1298151.75
36,2022-Jun-01 00:00:00,37531119616,29552062,1343743.875
36,2022-Jul-01 00:00:00,38511255552,30323822,1387989
36,2022-Aug-01 00:00:00,39515176960,31114312,1433850.25
36,2022-Sep-01 00:00:00,40510550016,31898070,1479865.75
36,2022-Oct-01 00:00:00,41466077184,32650458,1524553.375
36,2022-Nov-01 00:00:00,42445914112,33421980,1570907.375
36,2022-Dec-01 00:00:00,43387392000,34163300,1615879.875
36,2023-Jan-01 00:00:00,44354166784,34924540,1662457.75
36,2023-Feb-01 00:00:00,45314191360,35680464,1709215.25
36,2023-Mar-01 00:00:00,46176129024,36359156,1751616.75
36,2023-Apr-01 00:00:00,47124602880,37105984,1798780.125
36,2023-May-01 00:00:00,48036839424,37824284,1844654
36,2023-Jun-01 00:00:00,48973697024,38561968,1892295.75
36,2023-Jul-01 00:00:00,49874751488,39271460,1938649.5
36,2023-Aug-01 00:00:00,50800173056,40000136,1986818.75
36,2023-Sep-01 00:00:00,51720048640,40724448,2035260.25
36,2023-Oct-01 00:00:00,52605091840,41421332,2082408.5
36,2023-Nov-01 00:00:00,53514391552,42137316,2131435.5
36,2023-Dec-01 00:00:00,54389436416,42826328,2179194
36,2024-Jan-01 00:00:00,55288852480,43534528,2228854.75
36,2024-Feb-01 00:00:00,56183595008,44239052,2278827.25
36,2024-Mar-01 00:00:00,57016389632,44894792,2325912.25
36,2024-Apr-01 00:00:00,57901953024,45592088,2376746.25
36,2024-May-01 00:00:00,58754662400,46263516,2426379.25
36,2024-Jun-01 00:00:00,59631800320,46954176,2478073
36,2024-Jul-01 00:00:00,60476895232,47619604,2528493
36,2024-Aug-01 00:00:00,61346385920,48304244,2581016.25
36,2024-Sep-01 00:00:00,62212169728,48985960,2633976.75
36,2024-Oct-01 00:00:00,63046602752,49642992,2685637.75
36,2024-Nov-01 00:00:00,63905439744,50319244,2739432
36,2024-Dec-01 00:00:00,64733392896,50971176,2791895
36,2025-Jan-01 00:00:00,65585651712,51642248,2846578.25
36,2025-Feb-01 00:00:00,66434596864,52310704,2901780.5
36,2025-Mar-01 00:00:00,67198607360,52912288,2952106
36,2025-Apr-01 00:00:00,68041854976,53576268,3008222
36,2025-May-01 00:00:00,68855799808,54217164,3062815.75
36,2025-Jun-01 00:00:00,69694611456,54877648,3119599.5
36,2025-Jul-01 00:00:00,70504120320,55515052,3174976
36,2025-Aug-01 00:00:00,71338229760,56171832,3232700
36,2025-Sep-01 00:00:00,72169865216,56826672,3291001.5
36,2025-Oct-01 00:00:00,72972337152,57458536,3348033.5
36,2025-Nov-01 00:00:00,73799204864,58109604,3407621
37,2019-Dec-01 00:00:00,0,0,0
37,2020-Jan-01 00:00:00,414441184,326331.625,10577.71094
37,2020-Feb-01 00:00:00,3290514944,2590956.75,83231.45313
37,2020-Mar-01 00:00:00,5768806912,4542368,145145.9063
37,2020-Apr-01 00:00:00,8289259520,6526975.5,208603.9375
37,2020-May-01 00:00:00,10631899136,8371574,268426.9063
37,2020-Jun-01 00:00:00,12971003904,10213389,329422.6563
37,2020-Jul-01 00:00:00,15167436800,11942863,387989.6875
37,2020-Aug-01 00:00:00,17375283200,13681326,448745.1875
37,2020-Sep-01 00:00:00,19528787968,15376998,509467.375
37,2020-Oct-01 00:00:00,21565249536,16980512,568574.875
37,2020-Nov-01 00:00:00,23625269248,18602576,630138.5
37,2020-Dec-01 00:00:00,25581549568,20142952,689588.9375
37,2021-Jan-01 00:00:00,27567968256,21707060,750836.375
37,2021-Feb-01 00:00:00,29522081792,23245734,811801.875
37,2021-Mar-01 00:00:00,31261876224,24615652,866567.9375
37,2021-Apr-01 00:00:00,33161271296,26111238,926902.75
37,2021-May-01 00:00:00,34974359552,27538864,985147
37,2021-Jun-01 00:00:00,36823195648,28994642,1045298.813
37,2021-Jul-01 00:00:00,38590455808,30386184,1103405
37,2021-Aug-01 00:00:00,40394391552,31806608,1163622.625
37,2021-Sep-01 00:00:00,42176655360,33209964,1224201.875
37,2021-Oct-01 00:00:00,43882213376,34552924,1283085.375
37,2021-Nov-01 00:00:00,45625868288,35925884,1344172.25
37,2021-Dec-01 00:00:00,47296094208,37241020,1403509.875
37,2022-Jan-01 00:00:00,49005211648,38586784,1465017.75
37,2022-Feb-01 00:00:00,50698256384,39919888,1526674.5
37,2022-Mar-01 00:00:00,52214317056,41113640,1582457.25
37,2022-Apr-01 00:00:00,53879750656,42425000,1644124
37,2022-May-01 00:00:00,55479144448,43684368,1703658.375
37,2022-Jun-01 00:00:00,57119461376,44975952,1765137.5
37,2022-Jul-01 00:00:00,58694983680,46216524,1824743.25
37,2022-Aug-01 00:00:00,60310831104,47488844,1886652
37,2022-Sep-01 00:00:00,61914460160,48751540,1949014.625
37,2022-Oct-01 00:00:00,63454609408,49964256,2009993
37,2022-Nov-01 00:00:00,65034641408,51208380,2073612
37,2022-Dec-01 00:00:00,66553143296,52404048,2135706
37,2023-Jan-01 00:00:00,68112584704,53631956,2200335.5
37,2023-Feb-01 00:00:00,69661409280,54851508,2265472
37,2023-Mar-01 00:00:00,71052386304,55946760,2324687.75
37,2023-Apr-01 00:00:00,72583700480,57152520,2390638.75
37,2023-May-01 00:00:00,74057932800,58313336,2454668
37,2023-Jun-01 00:00:00,75573469184,59506668,2521068.25
37,2023-Jul-01 00:00:00,77032685568,60655656,2585588.25
37,2023-Aug-01 00:00:00,78532976640,61836992,2652541
37,2023-Sep-01 00:00:00,80025886720,63012512,2719767.5
37,2023-Oct-01 00:00:00,81463730176,64144668,2785123.25
37,2023-Nov-01 00:00:00,82942377984,65308952,2853043.25
37,2023-Dec-01 00:00:00,84366426112,66430252,2919245.25
37,2024-Jan-01 00:00:00,85830836224,67583336,2988224
37,2024-Feb-01 00:00:00,87288266752,68730920,3057804
37,2024-Mar-01 00:00:00,88645296128,69799448,3123535.5
37,2024-Apr-01 00:00:00,90088570880,70935880,3194836.25
37,2024-May-01 00:00:00,91478695936,72030480,3264694.25
37,2024-Jun-01 00:00:00,92909273088,73156912,3337612.75
37,2024-Jul-01 00:00:00,94288355328,74242792,3408810.75
37,2024-Aug-01 00:00:00,95708127232,75360728,3482986.5
37,2024-Sep-01 00:00:00,97122697216,76474568,3557753.5
37,2024-Oct-01 00:00:00,98486796288,77548656,3630659
37,2024-Nov-01 00:00:00,99891462144,78654696,3706563
37,2024-Dec-01 00:00:00,1.01246E+11,79721440,3780560
37,2025-Jan-01 00:00:00,1.02642E+11,80820120,3857549.25
37,2025-Feb-01 00:00:00,1.04032E+11,81915272,3935058.25
37,2025-Mar-01 00:00:00,1.05285E+11,82901536,4005497.5
37,2025-Apr-01 00:00:00,1.06668E+11,83990344,4083924.75
37,2025-May-01 00:00:00,1.08002E+11,85041040,4160251
37,2025-Jun-01 00:00:00,1.09377E+11,86123640,4239621
37,2025-Jul-01 00:00:00,1.10704E+11,87168256,4316980.5
37,2025-Aug-01 00:00:00,1.12071E+11,88244768,4397447.5
37,2025-Sep-01 00:00:00,1.13435E+11,89318784,4478366
37,2025-Oct-01 00:00:00,1.14752E+11,90355712,4557202
37,2025-Nov-01 00:00:00,1.16109E+11,91424640,4639300
38,2019-Dec-01 00:00:00,0,0,0
38,2020-Jan-01 00:00:00,281417376,221588.5,7626.055176
38,2020-Feb-01 00:00:00,2240512512,1764183.25,64828.6875
38,2020-Mar-01 00:00:00,3941307392,3103392,120184.1875
38,2020-Apr-01 00:00:00,5675873280,4469191.5,180552.0313
38,2020-May-01 00:00:00,7287273472,5738010.5,239431.6094
38,2020-Jun-01 00:00:00,8892668928,7002101.5,299858.4375
38,2020-Jul-01 00:00:00,10394121216,8184348,357667.3125
38,2020-Aug-01 00:00:00,11896600576,9367402,416644.2813
38,2020-Sep-01 00:00:00,13353571328,10514623,474769.2813
38,2020-Oct-01 00:00:00,14723869696,11593598,530146.375
38,2020-Nov-01 00:00:00,16101797888,12678581,586727.75
38,2020-Dec-01 00:00:00,17400367104,13701075,641009
38,2021-Jan-01 00:00:00,18708400128,14731024,696728.875
38,2021-Feb-01 00:00:00,19984486400,15735817,752204.375
38,2021-Mar-01 00:00:00,21111832576,16623491,802218.625
38,2021-Apr-01 00:00:00,22333036544,17585068,857590.0625
38,2021-May-01 00:00:00,23490072576,18496120,911260.5625
38,2021-Jun-01 00:00:00,24661334016,19418374,966955.375
38,2021-Jul-01 00:00:00,25772126208,20293012,1021306.75
38,2021-Aug-01 00:00:00,26898100224,21179606,1077870.125
38,2021-Sep-01 00:00:00,28003371008,22049898,1134886.375
38,2021-Oct-01 00:00:00,29054398464,22877478,1190572.625
38,2021-Nov-01 00:00:00,30122942464,23718852,1248546.125
38,2021-Dec-01 00:00:00,31142420480,24521592,1304707.25
38,2022-Jan-01 00:00:00,32181843968,25340034,1362862.875
38,2022-Feb-01 00:00:00,33207785472,26147862,1421259.125
38,2022-Mar-01 00:00:00,34123464704,26868872,1474286.875
38,2022-Apr-01 00:00:00,35125948416,27658228,1533357.625
38,2022-May-01 00:00:00,36085334016,28413648,1590899.75
38,2022-Jun-01 00:00:00,37066186752,29185972,1650769.875
38,2022-Jul-01 00:00:00,38005710848,29925754,1709176.125
38,2022-Aug-01 00:00:00,38967066624,30682730,1770108
38,2022-Sep-01 00:00:00,39919190016,31432434,1831736.875
38,2022-Oct-01 00:00:00,40832286720,32151406,1892093.375
38,2022-Nov-01 00:00:00,41767858176,32888076,1955180.875
38,2022-Dec-01 00:00:00,42665992192,33595268,2016911.75
38,2023-Jan-01 00:00:00,43587227648,34320652,2081370
38,2023-Feb-01 00:00:00,44498128896,35037900,2146539.5
38,2023-Mar-01 00:00:00,45311123456,35678052,2205783
38,2023-Apr-01 00:00:00,46200262656,36378160,2271765.25
38,2023-May-01 00:00:00,47050686464,37047784,2336020.25
38,2023-Jun-01 00:00:00,47919861760,37732176,2402850.25
38,2023-Jul-01 00:00:00,48752586752,38387864,2467936.5
38,2023-Aug-01 00:00:00,49605033984,39059084,2535641.25
38,2023-Sep-01 00:00:00,50450345984,39724684,2603715.5
38,2023-Oct-01 00:00:00,51262332928,40364044,2669933.75
38,2023-Nov-01 00:00:00,52095393792,41019992,2738837.5
38,2023-Dec-01 00:00:00,52896047104,41650432,2806087
38,2024-Jan-01 00:00:00,53717942272,42297596,2876259.5
38,2024-Feb-01 00:00:00,54534582272,42940616,2947221.5
38,2024-Mar-01 00:00:00,55294050304,43538624,3014368.5
38,2024-Apr-01 00:00:00,56101396480,44174328,3086955
38,2024-May-01 00:00:00,56878522368,44786240,3157990.5
38,2024-Jun-01 00:00:00,57677737984,45415544,3232199.25
38,2024-Jul-01 00:00:00,58447683584,46021796,3304776.25
38,2024-Aug-01 00:00:00,59239837696,46645540,3380563
38,2024-Sep-01 00:00:00,60028608512,47266620,3457196
38,2024-Oct-01 00:00:00,60788846592,47865236,3532180
38,2024-Nov-01 00:00:00,61571383296,48481404,3610522.25
38,2024-Dec-01 00:00:00,62325882880,49075496,3687181.5
38,2025-Jan-01 00:00:00,63102779392,49687224,3767267.5
38,2025-Feb-01 00:00:00,63877038080,50296880,3848224
38,2025-Mar-01 00:00:00,64574144512,50845784,3922120
38,2025-Apr-01 00:00:00,65343115264,51451272,4004887.25
38,2025-May-01 00:00:00,66084618240,52035132,4085881.25
38,2025-Jun-01 00:00:00,66848182272,52636368,4170486
38,2025-Jul-01 00:00:00,67584606208,53216220,4253239
38,2025-Aug-01 00:00:00,68342943744,53813344,4339684.5
38,2025-Sep-01 00:00:00,69098618880,54408368,4427108
38,2025-Oct-01 00:00:00,69827444736,54982240,4512669
38,2025-Nov-01 00:00:00,70578036736,55573256,4602108
39,2019-Dec-01 00:00:00,0,0,0
39,2020-Jan-01 00:00:00,255041888,200820.375,6262.236328
39,2020-Feb-01 00:00:00,2063303424,1624648.375,51099.07813
39,2020-Mar-01 00:00:00,3670385408,2890067.5,92221.85938
39,2020-Apr-01 00:00:00,5339950592,4204685.5,136706.1719
39,2020-May-01 00:00:00,6918389248,5447550.5,179890.7344
39,2020-Jun-01 00:00:00,8514465280,6704303,224837.1875
39,2020-Jul-01 00:00:00,10027299840,7895511,268668.3125
39,2020-Aug-01 00:00:00,11558931456,9101521,314465.1563
39,2020-Sep-01 00:00:00,13060393984,10283775,360611.375
39,2020-Oct-01 00:00:00,14486486016,11406682,405436.1875
39,2020-Nov-01 00:00:00,15932421120,12545214,452573.5313
39,2020-Dec-01 00:00:00,17306464256,13627137,498757
39,2021-Jan-01 00:00:00,18702581760,14726443,546617.25
39,2021-Feb-01 00:00:00,20076574720,15808326,594387.9375
39,2021-Mar-01 00:00:00,21300025344,16771675,637370
39,2021-Apr-01 00:00:00,22635741184,17823418,684728.375
39,2021-May-01 00:00:00,23910950912,18827522,730315.1875
39,2021-Jun-01 00:00:00,25211516928,19851588,777170.25
39,2021-Jul-01 00:00:00,26454437888,20830266,822314.75
39,2021-Aug-01 00:00:00,27723405312,21829452,868758.625
39,2021-Sep-01 00:00:00,28978051072,22817364,914897.9375
39,2021-Oct-01 00:00:00,30179287040,23763218,959293.4375
39,2021-Nov-01 00:00:00,31407783936,24730540,1004953.375
39,2021-Dec-01 00:00:00,32584871936,25657378,1048974.75
39,2022-Jan-01 00:00:00,33789583360,26605972,1094324.125
39,2022-Feb-01 00:00:00,34983047168,27545706,1139564.25
39,2022-Mar-01 00:00:00,36051705856,28387172,1180363.75
39,2022-Apr-01 00:00:00,37225086976,29311090,1225496.625
39,2022-May-01 00:00:00,38351224832,30197814,1269154.625
39,2022-Jun-01 00:00:00,39505674240,31106828,1314253.375
39,2022-Jul-01 00:00:00,40614330368,31979788,1357890.125
39,2022-Aug-01 00:00:00,41751539712,32875228,1402989.75
39,2022-Sep-01 00:00:00,42880548864,33764212,1448117.5
39,2022-Oct-01 00:00:00,43965251584,34618308,1491955.5
39,2022-Nov-01 00:00:00,45078347776,35494764,1537452
39,2022-Dec-01 00:00:00,46148362240,36337292,1581651
39,2023-Jan-01 00:00:00,47247482880,37202744,1627470.875
39,2023-Feb-01 00:00:00,48339394560,38062516,1673455
39,2023-Mar-01 00:00:00,49320112128,38834736,1715104.125
39,2023-Apr-01 00:00:00,50399813632,39684892,1761331.375
39,2023-May-01 00:00:00,51438792704,40502984,1806188
39,2023-Jun-01 00:00:00,52506333184,41343568,1852678.5
39,2023-Jul-01 00:00:00,53533679616,42152504,1897806.125
39,2023-Aug-01 00:00:00,54589378560,42983764,1944588.875
39,2023-Sep-01 00:00:00,55639183360,43810380,1991547.125
39,2023-Oct-01 00:00:00,56649609216,44605992,2037174.5
39,2023-Nov-01 00:00:00,57688129536,45423728,2084521
39,2023-Dec-01 00:00:00,58687889408,46210936,2130536.5
39,2024-Jan-01 00:00:00,59715719168,47020252,2178275
39,2024-Feb-01 00:00:00,60738387968,47825504,2226204.5
39,2024-Mar-01 00:00:00,61690716160,48575368,2271177.5
39,2024-Apr-01 00:00:00,62704513024,49373632,2319354
39,2024-May-01 00:00:00,63681576960,50142972,2366100.75
39,2024-Jun-01 00:00:00,64687165440,50934776,2414598.75
39,2024-Jul-01 00:00:00,65656414208,51697964,2461790.25
39,2024-Aug-01 00:00:00,66653958144,52483428,2510918.25
39,2024-Sep-01 00:00:00,67647434752,53265696,2560472.5
39,2024-Oct-01 00:00:00,68605059072,54019728,2608861.5
39,2024-Nov-01 00:00:00,69590761472,54795880,2659323.5
39,2024-Dec-01 00:00:00,70541041664,55544124,2708604.25
39,2025-Jan-01 00:00:00,71519010816,56314176,2760051
39,2025-Feb-01 00:00:00,72493129728,57081212,2811993
39,2025-Mar-01 00:00:00,73369927680,57771592,2859305.25
39,2025-Apr-01 00:00:00,74337386496,58533372,2912119.25
39,2025-May-01 00:00:00,75270529024,59268132,2963648.75
39,2025-Jun-01 00:00:00,76231688192,60024952,3017313.75
39,2025-Jul-01 00:00:00,77158940672,60755072,3069664.25
39,2025-Aug-01 00:00:00,78114168832,61507216,3124193.25
39,2025-Sep-01 00:00:00,79066513408,62257100,3179170
39,2025-Oct-01 00:00:00,79985393664,62980624,3232842.5
39,2025-Nov-01 00:00:00,80932397056,63726300,3288747.75
40,2019-Dec-01 00:00:00,0,0,0
40,2020-Jan-01 00:00:00,329297280,259289.2188,8035.315918
40,2020-Feb-01 00:00:00,2639907840,2078667.625,64346.89844
40,2020-Mar-01 00:00:00,4656485376,3666524.5,113921.9063
40,2020-Apr-01 00:00:00,6710211584,5283631,166288.9844
40,2020-May-01 00:00:00,8609476608,6779115.5,216741.0156
40,2020-Jun-01 00:00:00,10489590784,8259520.5,268695.0625
40,2020-Jul-01 00:00:00,12237450240,9635788,318315.5938
40,2020-Aug-01 00:00:00,13976040448,11004756,368895.7188
40,2020-Sep-01 00:00:00,15650959360,12323591,418970.1875
40,2020-Oct-01 00:00:00,17215860736,13555796,467017.25
40,2020-Nov-01 00:00:00,18780368896,14787692,516193.4375
40,2020-Dec-01 00:00:00,20247126016,15942619,563455.25
40,2021-Jan-01 00:00:00,21718507520,17101188,611796.25
40,2021-Feb-01 00:00:00,23148273664,18226986,659771.375
40,2021-Mar-01 00:00:00,24406951936,19218072,702827.375
40,2021-Apr-01 00:00:00,25764685824,20287154,750752
40,2021-May-01 00:00:00,27044782080,21295104,797925.625
40,2021-Jun-01 00:00:00,28335869952,22311708,847060.75
40,2021-Jul-01 00:00:00,29557633024,23273726,894749.3125
40,2021-Aug-01 00:00:00,30793836544,24247116,944019.3125
40,2021-Sep-01 00:00:00,32006633472,25202074,992892.0625
40,2021-Oct-01 00:00:00,33159942144,26110192,1039736.938
40,2021-Nov-01 00:00:00,34332033024,27033096,1087729.375
40,2021-Dec-01 00:00:00,35448455168,27912172,1133881.25
40,2022-Jan-01 00:00:00,36584722432,28806870,1181401
40,2022-Feb-01 00:00:00,37704388608,29688496,1228846.125
40,2022-Mar-01 00:00:00,38702235648,30474198,1271687.5
40,2022-Apr-01 00:00:00,39793143808,31333186,1319127.125
40,2022-May-01 00:00:00,40835887104,32154238,1365078.625
40,2022-Jun-01 00:00:00,41900900352,32992836,1412667.375
40,2022-Jul-01 00:00:00,42920181760,33795420,1458851
40,2022-Aug-01 00:00:00,43962150912,34615864,1506817.125
40,2022-Sep-01 00:00:00,44992847872,35427440,1555169.75
40,2022-Oct-01 00:00:00,45980491776,36205112,1602193.25
40,2022-Nov-01 00:00:00,46991753216,37001380,1650949.25
40,2022-Dec-01 00:00:00,47961776128,37765176,1698340.5
40,2023-Jan-01 00:00:00,48955891712,38547948,1747550.375
40,2023-Feb-01 00:00:00,49936769024,39320288,1796794.125
40,2023-Mar-01 00:00:00,50810667008,40008400,1841144.25
40,2023-Apr-01 00:00:00,51765047296,40759880,1890113.5
40,2023-May-01 00:00:00,52676702208,41477716,1937432.375
40,2023-Jun-01 00:00:00,53607305216,42210476,1986313.875
